#name name2
NM_001272509.1 CG42249
NM_078560.3 Hsp60A
NM_167266.1 Hsp60A
NM_132457.2 CG11122
NM_001298179.1 Rpt3
NM_132458.3 Rpt3
NM_080148.3 Gtp-bp
NM_167268.2 Klp10A
NM_167267.2 Klp10A
NM_167269.2 Klp10A
NM_001298180.1 Klp10A
NM_132459.4 Klp10A
NM_167270.2 Klp10A
NM_001298181.1 CG44385
NM_001272510.1 CDK2AP1
NM_132460.3 CDK2AP1
NM_167271.2 ssp7
NM_001258688.2 CG15199
NM_132462.2 CG15202
NM_001258689.1 CG15202
NM_132463.3 CG15201
NM_143712.4 Ran
NM_001298182.1 Ran
NM_167272.3 Ran
NM_001298183.1 Ran
NM_001298184.1 Lint-1
NM_132464.3 Lint-1
NM_001272511.1 Lint-1
NM_001272512.1 Lint-1
NM_001272514.2 rtv
NM_132465.4 rtv
NM_001272513.2 rtv
NM_001298185.1 rtv
NM_132466.3 Dlic
NM_167274.2 Dlic
NM_167275.2 CG32668
NM_167276.2 Dlic
NM_132467.3 antdh
NM_001298186.1 CG1394
NM_132468.3 CG1394
NM_132469.2 CG15200
NR_123868.1 CR44765
NM_132470.3 CG11106
NM_001298187.1 CG11106
NM_132473.2 CG15198
NM_001103479.1 Ir10a
NM_078561.3 sisA
NM_078562.3 l(1)10Bb
NM_132476.3 CG1657
NM_001144714.1 Kap3
NM_167278.3 Kap3
NM_001272516.2 Kap3
NM_001103481.3 Kap3
NM_001103480.2 Kap3
NM_001103484.3 CG34348
NM_132479.3 GCS1
NM_001258692.2 GCS1
NM_132480.2 CG11756
NM_132481.3 CG1738
NM_132482.3 CG11752
NM_001298190.1 CG1737
NM_132483.3 CG1737
NM_001298189.1 CG1737
NM_078563.3 dsh
NM_132484.4 Pa1
NM_078564.3 hop
NM_132485.4 Tim8
NM_001298191.1 Tim8
NM_206679.2 dlg1
NM_206680.2 dlg1
NM_001272520.1 dlg1
NM_167280.2 dlg1
NM_001169249.3 dlg1
NM_001169247.1 dlg1
NM_167281.2 dlg1
NM_001258695.1 CG15196
NM_132487.2 CG15196
NM_078566.4 Gr10b
NM_078567.5 Or10a
NM_167283.3 Gr10a
NM_167284.2 Gs2
NM_001298192.1 Gs2
NM_078568.3 Gs2
NM_206685.2 Gs2
NM_001298193.1 Gs2
NM_001298194.1 Gs2
NM_167285.4 Evi5
NM_001272521.1 Evi5
NM_001169251.4 Evi5
NM_132488.5 Evi5
NM_001169250.2 Evi5
NM_167286.2 Sk1
NM_132489.2 Sk1
NM_206686.3 HP5
NM_001272522.1 HP5
NM_132490.3 HP5
NM_132492.3 CG43155
NM_132493.3 Cyp4g15
NM_167287.2 Cyp4g15
NM_132494.3 Uba5
NM_001298195.1 Spase25
NM_132495.3 Spase25
NM_001298196.1 Spase25
NM_206687.2 CG33235
NR_123869.1 CR44556
NR_047793.1 mir-2492
NM_001298197.1 CG1572
NM_001298198.1 CG1572
NM_167289.2 CG1572
NM_132498.2 CG1572
NM_132499.3 PGRP-SA
NM_001298199.1 PGRP-SA
NM_078569.3 RpII215
NR_123870.1 CR44266
NM_132500.3 CG11699
NM_001316639.1 CG11699
NM_132501.3 Kmn1
NM_001316625.1 Kmn1
NM_001272523.1 CG11697
NM_132502.2 CG11697
NM_132503.3 CG11696
NM_080107.3 e(y)2
NM_132504.2 CG11695
NM_001169254.1 CG11695
NR_123872.1 roX2
NR_123871.1 roX2
NR_047795.2 roX2
NR_047796.2 roX2
NR_002105.3 roX2
NR_002104.2 roX2
NM_001298200.1 nod
NM_078570.3 nod
NM_206689.2 CG1561
NM_167290.3 rho-4
NM_080345.3 rho-4
NM_132506.2 CG2533
NM_132507.2 CG2247
NM_001258696.2 CG2247
NM_001258698.2 CG2247
NM_001258697.2 CG2247
NM_001298201.1 CG1703
NM_132508.4 CG1703
NM_001298202.1 RPA3
NM_132509.2 RPA3
NM_078571.4 Met
NM_001298203.1 Met
NM_132510.3 CG2371
NM_167293.1 CG2371
NM_167294.2 CG2371
NM_001272526.2 bif
NM_167295.3 bif
NM_078573.4 bif
NM_001272528.2 bif
NM_001272527.2 bif
NM_078574.4 PhKgamma
NM_001298204.1 PhKgamma
NM_001298205.1 PhKgamma
NM_167297.3 PhKgamma
NM_167296.3 PhKgamma
NM_132511.3 CG2444
NM_001298206.1 CG2444
NM_132512.4 FucT6
NM_167298.3 Amun
NM_167299.2 Amun
NR_144668.1 mir-9370
NM_001298207.1 Amun
NM_001201650.2 Amun
NM_001272529.1 Amun
NM_132513.6 Amun
NM_167301.2 Amun
NM_001201651.2 Amun
NM_001201653.2 Amun
NM_167300.2 Amun
NM_001201652.1 Amun
NM_001272530.1 Amun
NR_123873.1 CR45618
NM_001201655.2 prtp
NM_001201654.2 prtp
NM_132514.3 prtp
NM_001272531.1 prtp
NM_001272532.2 Tango10
NM_167302.3 Tango10
NM_132515.3 Tango10
NM_001103487.3 CG15221
NM_001103488.2 inaF-D
NM_001169255.1 inaF-B
NM_001103489.2 inaF-C
NM_001103490.2 inaF-A
NM_132519.2 m
NM_132518.3 CG9360
NM_078575.3 dy
NM_001298208.1 Karl
NM_001298209.1 Karl
NM_167303.3 Karl
NM_132520.4 Karl
NR_123875.1 CR44962
NR_123874.1 CR44962
NM_001258701.2 CkIIbeta
NM_167305.3 CkIIbeta
NM_078576.5 CkIIbeta
NM_001014731.2 CkIIbeta
NM_167304.3 CkIIbeta
NM_001298210.1 Hsc70-3
NM_167307.2 Hsc70-3
NM_167308.2 Hsc70-3
NM_167306.2 Hsc70-3
NM_078577.3 Hsc70-3
NM_001298212.1 CG1578
NM_001298211.1 CG1578
NM_132521.3 CG1578
NM_132522.3 rudhira
NM_001258703.2 rudhira
NM_167309.3 rudhira
NM_001258702.1 rudhira
NM_001272534.1 rudhira
NM_132523.2 CG15741
NR_073648.1 CR43908
NM_132524.2 Cyp28c1
NM_001272535.1 Cyp28c1
NM_132525.2 CG15740
NR_123876.1 CR45619
NM_132526.4 p24-1
NM_001272536.1 p24-1
NM_167310.2 CG10347
NM_132527.2 CG10347
NM_132528.3 ATP7
NM_001272537.2 ATP7
NM_132529.4 CG2025
NM_167311.3 CG1847
NM_132530.4 CG1847
NM_132531.2 CG11802
NM_132532.4 CG15739
NM_001272538.1 CG15739
NM_001272539.2 CG10352
NM_001258704.1 CG10353
NM_001272544.2 CG10353
NM_167312.4 CG10353
NM_001272543.1 CG10353
NM_001272541.2 CG10353
NM_132534.4 CG10353
NM_001272540.1 CG10353
NM_132535.3 SelG
NM_001272545.1 CG1840
NM_132536.2 CG1840
NM_001298213.1 sicily
NM_132537.2 sicily
NM_001298214.1 wisp
NM_132538.2 wisp
NM_001298215.1 wisp
NM_132539.3 Upf1
NM_001298216.1 Upf1
NM_001258705.2 CG43156
NM_167313.3 pot
NM_001258706.2 pot
NM_132540.3 pot
NR_002106.1 CR32661
NR_047797.2 CR43157
NR_123877.1 CR43157
NR_073649.2 CR32660
NR_123878.1 CR32660
NM_001272546.1 Sclp
NM_001169256.1 Sclp
NM_132542.3 Sclp
NM_001014733.5 cac
NM_206693.5 cac
NM_206696.5 cac
NM_001258709.2 cac
NM_001272548.1 cac
NM_206694.4 cac
NM_206697.4 cac
NM_001014732.4 cac
NM_001014735.4 cac
NM_206695.4 cac
NM_001258710.2 cac
NM_001258707.2 cac
NM_001258708.2 cac
NM_001014734.4 cac
NM_078578.5 cac
NM_001316623.1 gd
NM_001272550.1 gd
NM_001272551.1 gd
NM_001272549.1 gd
NM_078580.4 tsg
NM_132544.2 CG18130
NM_001103491.1 fw
NM_001298217.1 fw
NM_078581.3 fw
NM_001298218.1 CG1806
NM_132545.3 CG1806
NM_001316624.1 CG1492
NM_132546.3 CG1492
NM_167314.2 regucalcin
NM_132547.3 regucalcin
NM_167316.2 regucalcin
NM_167315.2 regucalcin
NM_001298219.1 Chrac-16
NM_132548.3 Chrac-16
NM_132549.3 CG15735
NM_132550.3 Tango4
NM_132551.3 Usp7
NM_001298220.1 Usp7
NM_132552.3 Cyp311a1
NM_167318.1 Cyp318a1
NM_132553.1 Uch-L5R
NM_001298221.1 Muc11A
NR_123879.1 CR43961
NM_001103492.2 CG34323
NM_132556.3 CG12721
NM_132557.3 CG15734
NM_001042808.2 CG15734
NR_002108.1 CR32657
NR_002110.3 CR32658
NR_002109.2 CR32658
NR_002111.2 CR32658
NM_132558.3 CG11356
NM_001272553.1 CG2750
NM_132559.2 CG2750
NM_132560.3 CG1924
NM_167320.2 CG32655
NM_001298222.1 CG45603
NM_132566.2 CG2577
NM_132567.1 Ir11a
NM_167321.2 CG32651
NM_132568.3 CG2574
NR_133521.1 CR32652
NM_001298223.1 CG15927
NM_132570.2 CG15927
NR_123881.1 CR45615
NR_123880.1 CR45615
NM_132571.2 CG15731
NM_001298224.1 Rab40
NM_167323.2 Rab40
NM_132572.3 Rab40
NM_132573.3 CG42258
NM_132574.3 CG42258
NM_001298226.1 CG42258
NM_001298225.1 CG42258
NM_132575.3 Cpr11A
NM_078583.3 Lsp1alpha
NM_132576.2 Mks1
NM_132577.2 CG2556
NR_003735.1 snoRNA:Me18S-G894
NM_167324.3 CG43921
NM_132578.3 CG43921
NM_001272555.2 CG43921
NM_001298227.1 CG43921
NM_001272556.1 Cpr11B
NM_132579.3 Cpr11B
NM_167327.2 LIMK1
NM_078584.3 LIMK1
NM_001169263.1 LIMK1
NM_167326.2 LIMK1
NM_001169262.1 LIMK1
NM_132582.3 CG1824
NM_001103494.2 Sec16
NM_001298229.1 Sec16
NM_001298228.1 Sec16
NM_001298230.1 Sec16
NM_132584.3 Sec16
NM_001103493.4 Sec16
NM_132585.4 CG1463
NM_001272560.2 CG1463
NM_001298231.1 CG1463
NM_132586.2 CG2543
NR_123882.1 CR45621
NM_001298232.1 CG2543
NR_123883.1 CR45621
NR_123884.1 CR45621
NM_132587.4 CG11085
NR_123885.1 CR44568
NM_001258714.1 CG15728
NM_132588.3 CG15728
NM_132589.2 Aven
NM_001298233.1 Aven
NM_132590.3 CG2540
NM_001258715.2 Tomosyn
NM_001169265.2 Tomosyn
NM_001169264.2 Tomosyn
NM_167328.4 Tomosyn
NM_132591.5 Tomosyn
NM_167329.3 Tomosyn
NM_167330.3 Tomosyn
NR_047798.1 mir-970
NM_001298234.1 CkIalpha
NM_001169266.3 CkIalpha
NM_078585.6 CkIalpha
NM_001298235.1 CkIalpha
NM_167332.3 CkIalpha
NM_167331.4 CkIalpha
NM_078586.5 Tis11
NM_001272561.1 Tis11
NR_002692.1 CR33963
NM_167333.4 Tis11
NR_144675.1 mir-9377
NM_132595.3 CG15725
NR_073654.1 CR43963
NR_073653.1 CR43963
NR_123886.1 CR45623
NM_001298237.1 CG4004
NM_001298236.1 CG4004
NM_132596.2 CG4004
NM_167336.3 CG4004
NM_001272563.1 CG4004
NR_123887.1 CR44619
NM_001272564.1 ade5
NM_132598.4 ade5
NM_001298238.1 CG12717
NM_132599.3 CG12717
NM_132600.2 CG3812
NM_167337.2 CG3812
NM_001272565.1 CG3812
NM_001298240.1 CG32647
NM_001298239.1 CG32647
NM_167339.2 CG32647
NM_167338.1 CG32647
NM_001258716.2 CG3775
NM_132603.4 CG3775
NM_132607.2 CG4661
NM_167341.2 CG32650
NM_132608.4 CG32649
NM_167342.2 CG4407
NM_132609.4 CG4407
NM_132610.4 CG4404
NM_132611.3 mRpL49
NM_001298241.1 mRpL49
NM_132612.2 Brms1
NM_132613.3 CG4645
NM_001298243.1 CG4645
NM_001298242.1 CG4645
NR_123888.1 CR45625
NR_123889.1 CR45626
NM_001258719.2 fne
NM_001258717.1 fne
NM_001258718.3 fne
NM_132614.6 fne
NM_001103495.5 fne
NM_001272569.1 fne
NM_001258720.3 fne
NM_001298244.1 fne
NM_001272568.2 fne
NM_132615.3 hec
NM_001298245.1 hec
NM_001298246.1 CG32642
NM_167343.3 CG32642
NM_167344.5 Mur11Da
NR_047800.1 CR43636
NM_132616.4 CG15721
NR_047801.1 CR43152
NM_167345.2 CG32643
NM_001298250.1 rad
NM_001298248.1 rad
NM_132618.4 CG15719
NM_001272570.1 CG15719
NM_132619.2 CG2209
NM_001298249.1 rad
NM_001298251.1 rad
NM_001298247.1 rad
NM_132622.4 rad
NM_001298252.1 CG12715
NM_132621.3 CG12715
NR_123890.1 CR44840
NR_047802.1 mir-971
NM_001272571.2 hep
NM_001298253.1 hep
NM_001272572.2 hep
NM_167346.2 hep
NM_078587.3 hep
NM_057814.4 lic
NM_001298254.1 CG2200
NM_132624.2 CG2200
NM_132626.2 Fer3HCH
NM_132627.2 CG42237
NM_001298256.1 CG42237
NM_167348.2 CG32638
NR_002466.1 snmRNA:204
NM_001298258.1 CG15717
NM_001298259.1 MFS10
NM_132628.3 CG15717
NM_001298257.1 CG15717
NM_001298260.1 MFS10
NM_132629.2 MFS10
NM_167349.2 CG32645
NM_132632.2 CG4318
NM_132633.4 CG4332
NM_078588.4 Bap60
NM_132634.4 CG12096
NM_001298261.1 CG12096
NM_001298262.1 CG12096
NM_001103496.2 Lgr4
NM_001298263.1 Lgr4
NM_167351.3 CG32640
NM_167352.3 CG32641
NM_132636.4 CG12723
NM_132637.2 CG2453
NM_001298264.1 CG2453
NM_001298265.1 CG2453
NM_001103497.2 sno
NM_078589.4 sno
NM_001298266.1 CG44437
NM_001272573.2 REG
NM_132638.4 REG
NM_167355.2 CG32639
NM_132639.3 CG15742
NM_001144721.3 CG15742
NM_001144722.3 CG15742
NM_001272577.2 comt
NM_080138.4 comt
NM_001272578.2 HDAC4
NM_001272579.2 HDAC4
NM_001272580.2 HDAC4
NM_132640.6 HDAC4
NM_001272581.2 HDAC4
NM_167356.3 HDAC4
NM_001258722.3 HDAC4
NM_001014736.5 HDAC4
NM_001298268.1 CG15743
NM_132641.2 CG15743
NM_001272582.1 CG15743
NM_132642.3 CG15744
NM_001298269.1 CG1764
NM_132643.3 CG1764
NM_132644.3 CG1622
NM_001272583.2 CG1622
NM_001298270.1 CG1622
NM_001298272.1 IP3K2
NR_123891.1 CR45018
NR_123892.1 CR45018
NR_123893.1 CR45018
NM_132645.3 IP3K2
NM_001298271.1 IP3K2
NM_001103499.2 IP3K2
NM_132647.2 IP3K2
NM_167358.2 IP3K2
NM_167359.2 Jafrac1
NM_001298274.1 Jafrac1
NM_058162.3 Jafrac1
NM_001298273.1 Jafrac1
NM_001298275.1 Jafrac1
NR_133522.1 CR32636
NM_079970.6 RpS15Aa
NM_167363.3 RpS15Aa
NM_167360.3 RpS15Aa
NM_001169267.2 RpS15Aa
NM_167362.3 RpS15Aa
NM_001298276.1 CG15747
NM_167364.2 CG15747
NR_123894.1 CR45708
NR_123895.1 CR45709
NM_001272584.1 Syt12
NM_132650.2 Syt12
NM_167365.1 CG1640
NM_167368.2 CG1640
NM_167367.2 CG1640
NM_167366.2 CG1640
NM_132651.3 CG1640
NM_167369.2 CG1640
NM_001298277.1 CG1640
NM_001298278.1 Rbp1-like
NM_132652.4 Rbp1-like
NM_001201656.2 Rbp1-like
NM_132653.2 Tim9a
NM_001298279.1 Tim9a
NM_001038752.2 Yippee
NM_132654.4 Yippee
NM_132655.3 CG1662
NM_001298280.1 CG1662
NR_123896.1 CR44620
NR_123897.1 CR44621
NM_132656.2 CG1673
NM_132657.2 CG12725
NM_132658.2 GstT4
NM_001169268.2 CG1998
NM_001298281.1 CG1998
NM_132659.3 CG1998
NM_001169269.2 Set2
NM_132660.4 Set2
NM_001103502.2 CG34324
NM_132666.3 CG15754
NR_123898.1 CR44427
NM_001298283.1 CG44428
NM_132667.2 CG15756
NM_132668.2 Cpr12A
NM_001272587.1 CG11816
NM_001272586.1 CG11816
NM_132669.2 CG11816
NM_001272585.1 CG11816
NM_167372.2 CG32631
NM_001272588.1 CG32633
NM_132670.4 CG32633
NM_001347789.1 CG46311
NM_001103503.2 Tango13
NM_001272590.1 Tango13
NM_001272592.1 Tango13
NM_001272591.1 Tango13
NM_001272589.1 Tango13
NM_167374.3 Tango13
NM_001258724.2 up
NM_001298286.1 up
NM_167376.2 up
NM_001298285.1 up
NM_001298284.1 up
NM_001169271.2 up
NM_080349.3 up
NM_001014737.2 up
NM_001169272.2 up
NM_001014738.3 up
NM_001272594.2 up
NM_001272595.2 up
NM_001169270.2 up
NM_001014739.2 up
NM_001258723.2 up
NM_167375.2 up
NM_001272593.2 up
NM_001169273.2 up
NR_123899.1 CR44654
NM_167377.2 CG11178
NM_132673.3 CG11178
NM_132674.3 Ndc80
NM_132675.3 BthD
NM_132676.4 tth
NM_001298287.1 tth
NM_001258725.2 Tango2
NM_001272596.1 Tango2
NM_132677.4 Tango2
NM_001298288.1 Tango2
NM_001298289.1 CG2691
NM_132678.3 CG2691
NM_001298290.1 NFAT
NM_001169276.3 NFAT
NM_001103504.2 NFAT
NM_001169274.2 NFAT
NM_132679.3 Lig4
NM_132680.3 CG11164
NM_001298291.1 CG11164
NM_132681.2 CG15760
NM_001298292.1 CG15760
NM_001272598.1 CG15760
NM_132682.2 CG11162
NM_132683.2 CG12177
NM_001298293.1 CG12177
NM_001298294.1 CG12177
NM_132684.3 CG11158
NM_167378.2 CG9940
NM_001298295.1 CG9940
NM_132685.2 CG9940
NM_001258726.1 Nna1
NM_001298298.1 Nna1
NM_001298297.1 Nna1
NM_001298296.1 Nna1
NM_001258728.1 Nna1
NM_167379.2 Nna1
NM_132686.3 Nna1
NM_001103505.3 Nna1
NM_176726.2 Nna1
NM_001258727.1 Nna1
NM_132687.2 CG9941
NM_080170.4 mus101
NM_001272600.1 g
NM_001272599.1 g
NM_080046.3 g
NM_080180.4 Grip91
NM_001272601.1 CG11134
NM_132688.4 CG11134
NM_132689.3 CG11151
NM_001272602.1 CG11151
NR_037726.1 CR42861
NR_123900.1 CR42861
NR_037727.2 CR42861
NM_001272603.1 Pdcd4
NM_001103507.3 Pdcd4
NM_001272604.1 Pdcd4
NM_132690.4 Pdcd4
NR_073655.1 CR43833
NM_167381.3 CG32625
NM_132691.4 Rtc1
NM_078593.4 Yp3
NM_001298299.1 Yp3
NM_001298300.1 rdgB
NM_001272606.1 rdgB
NM_001169277.2 rdgB
NM_001169279.3 rdgB
NM_001169278.3 rdgB
NM_001169280.3 rdgB
NM_001014740.2 rdgB
NM_167382.3 rdgB
NM_001014741.3 rdgB
NM_001272605.2 rdgB
NM_078594.3 rdgB
NM_001272607.2 CtsB1
NM_132692.3 CtsB1
NM_001038753.2 CG11103
NM_176728.3 inaE
NM_176727.3 inaE
NM_001298301.1 inaE
NM_001298302.1 inaE
NM_001144723.2 inaE
NM_001144724.2 inaE
NM_132695.2 CG10993
NM_132696.2 CG10996
NM_132699.3 CG11095
NM_132700.4 Clic
NM_001272608.2 Clic
NM_132701.4 Nup93-1
NM_001298303.1 jub
NM_132702.5 jub
NM_001201658.2 jub
NM_001201657.2 jub
NM_001258730.2 AMPdeam
NM_132703.3 AMPdeam
NM_001201659.1 AMPdeam
NM_001298305.1 AMPdeam
NM_001258731.2 AMPdeam
NM_167386.2 AMPdeam
NM_167385.4 AMPdeam
NM_001298304.1 AMPdeam
NM_167384.3 AMPdeam
NM_132708.4 CG11068
NR_123901.1 CR44655
NM_001169281.2 ben
NM_078595.3 ben
NM_001258734.2 ben
NM_001272612.2 ben
NM_001272611.2 ben
NM_167390.3 Ste12DOR
NM_206698.2 Ste:CG33247
NM_206699.2 Ste:CG33246
NM_206700.2 Ste:CG33245
NM_206701.2 Ste:CG33244
NM_206702.2 Ste:CG33243
NM_206703.2 Ste:CG33242
NM_206704.2 Ste:CG33241
NM_206705.2 Ste:CG33240
NM_206706.3 Ste:CG33239
NM_206707.3 Ste:CG33238
NM_206708.2 Ste:CG33237
NM_206709.3 Ste:CG33236
NR_133523.1 CR46242
NR_123902.1 CR44657
NR_123903.1 CR44658
NM_144227.2 CG12479
NM_001258735.2 CG12480
NM_132709.3 CG12480
NM_132710.3 betaNACtes1
NM_132711.2 CG1368
NM_132712.2 CG11581
NM_001298306.1 CG11581
NM_132713.3 CG11584
NR_133524.1 CR45995
NM_167394.3 CG32603
NM_001038754.2 CG12481
NM_132715.3 CG11585
NM_001298307.1 CG13403
NM_132716.3 CG13403
NM_206710.2 yl
NM_078596.3 yl
NR_047804.1 mir-4917
NM_132717.2 CG11590
NM_132719.3 l(1)G0007
NM_001272614.1 l(1)G0469
NM_001103510.2 l(1)G0469
NM_167395.2 l(1)G0469
NM_167396.2 l(1)G0007
NM_132720.2 CG11674
NM_078597.3 mRpL38
NM_206711.3 CG42271
NM_206712.2 CG42271
NM_132723.3 Fbxl4
NM_001298308.1 CG1434
NM_132722.3 CG1434
NM_132724.3 mRNA-cap
NM_167398.2 CG32599
NM_001272615.2 mud
NM_080495.6 mud
NM_001272616.1 mud
NM_167400.5 mud
NM_001258737.2 mud
NM_167399.6 mud
NM_001258736.2 mud
NM_001347796.1 CG46317
NM_132725.3 CG1461
NM_001298309.1 CG1461
NM_132726.3 CG13404
NM_167401.3 na
NM_001103511.3 na
NM_132729.2 CG9400
NR_123904.1 CR44963
NM_167405.2 betaNACtes2
NM_167406.4 betaNACtes6
NM_167407.2 betaNACtes3
NM_132732.2 betaNACtes4
NM_132734.3 CG9411
NM_132735.3 CG12540
NR_073656.1 CR44110
NR_123905.1 CR45521
NM_132736.3 CG14414
NM_167410.4 CG14414
NM_001298311.1 CG14414
NM_176729.3 CG14414
NM_078598.2 mRpS25
NM_132737.2 nmdyn-D6
NM_167411.3 CG9413
NM_001298312.1 CG9413
NM_132738.2 CG9413
NM_001298313.1 CG9413
NM_001258738.2 NetA
NM_078599.5 NetA
NM_001298314.1 NetA
NM_001169284.2 NetB
NM_001169282.1 NetB
NM_001272617.1 NetB
NM_078600.4 NetB
NM_001258739.2 NetB
NM_001169283.2 NetB
NM_001258740.2 NetB
NM_001258741.2 CG43088
NM_167412.2 hog
NM_132740.2 CG15890
NM_001298316.1 CG15890
NM_132741.3 CG5334
NM_132742.1 CG5347
NM_079950.4 Ag5r2
NM_001258742.2 Ag5r
NM_001272618.1 Ag5r
NM_080031.3 Ag5r
NR_123906.1 CR45522
NM_001298318.1 CG14408
NM_167413.4 CG14408
NM_001298319.1 CG14408
NM_132743.5 CG14408
NM_001144725.3 CG14408
NM_001169286.2 CG14411
NM_001169285.2 CG14411
NM_206713.3 CG14411
NM_132744.3 CG14411
NM_132745.2 CG14410
NM_132746.3 CG14407
NM_167414.3 CG32590
NM_001272623.2 Flo2
NM_078602.4 Flo2
NM_001272625.2 Flo2
NM_167415.3 Flo2
NM_167417.3 Flo2
NM_167416.3 Flo2
NM_001272624.2 Flo2
NM_001272626.2 Flo2
NM_132748.3 CG12539
NM_139271.3 CG9522
NM_132749.2 CG9521
NM_132750.3 CG9519
NM_001298321.1 CG9518
NM_001298320.1 CG9518
NM_132751.2 CG9518
NM_001298323.1 CG45064
NM_001298322.1 CG45065
NM_132753.3 CG9514
NM_001298324.1 CG9512
NM_132754.4 CG9512
NM_132755.3 CG9509
NM_001298325.1 CG9509
NM_132756.2 CG14406
NM_001298326.1 CG14406
NM_132757.2 CG12398
NM_132758.2 Eo
NM_132759.2 CG9503
NM_167419.2 Flo2
NM_001298327.1 CG32591
NM_167420.2 CG32591
NM_167421.2 Flo2
NM_001169287.2 Flo2
NM_001169288.1 Flo2
NR_123907.1 CR44831
NM_167422.3 CG9030
NM_001272627.1 eag
NM_001201662.2 eag
NM_001272628.1 eag
NM_001201663.2 eag
NM_001272629.1 eag
NM_078603.4 eag
NM_001042810.3 eag
NM_001298329.1 hiw
NM_078604.4 hiw
NM_001258745.2 be
NM_167424.2 be
NM_132762.4 be
NM_206715.2 CG5541
NM_206714.2 CG5541
NM_001298331.1 ND-B18
NM_132765.2 ND-B18
NM_001298330.1 ND-B18
NM_167427.2 opm
NM_132766.3 opm
NM_132767.3 dob
NR_123908.1 CR44662
NR_123909.1 CR44661
NM_176730.2 CG33177
NR_123910.1 CR44960
NM_176731.2 CG33178
NM_001298334.1 CG33178
NM_001298335.1 CG33178
NM_132770.2 CG9065
NM_132771.3 CG15027
NM_132772.4 CG5599
NM_001258747.1 Rab3-GEF
NM_001347811.1 Rab3-GEF
NM_001258746.2 Rab3-GEF
NM_132773.3 Rab3-GEF
NM_001272630.1 Rab3-GEF
NM_001316635.1 Rab3-GEF
NM_001272631.1 Rab3-GEF
NM_001103513.3 Rab3-GEF
NM_001347809.1 Rab3-GEF
NM_001347810.1 Rab3-GEF
NM_132774.2 CG9072
NM_132775.3 Cyp4s3
NM_001038756.2 drd
NM_132777.3 RpL37a
NM_001272632.2 RpL37a
NM_001103514.2 CG9095
NM_001298336.1 CG9095
NM_001272633.2 CG9095
NM_132778.2 CG9095
NM_132779.3 CG43737
NM_001103515.2 CG43737
NM_167432.2 CG32588
NM_132781.2 CG5662
NM_001298337.1 CG5662
NM_001258748.2 CG43075
NM_001258749.2 CG43076
NR_123911.1 CR44430
NM_132783.3 CG9101
NM_132784.2 PPYR1
NM_167433.2 CG9106
NM_132785.2 CG9106
NR_123912.1 CR44663
NR_123913.1 CR44664
NM_001272634.2 CG5877
NM_132786.4 CG5877
NM_167434.3 CG5877
NR_123914.1 CR44429
NM_001272637.2 gce
NM_001272635.2 gce
NM_078605.3 gce
NM_001201664.2 gce
NR_123915.1 CR44961
NM_078606.4 Top1
NM_001014742.2 Top1
NR_047806.1 mir-4957
NM_001258750.2 Top1
NM_167435.3 Top1
NM_001298338.1 Top1
NM_001272639.2 dah
NM_078607.3 dah
NM_132788.4 CG9114
NM_132790.3 CG9123
NM_132791.4 CG12608
NM_132792.3 CG6227
NM_001258755.2 acj6
NM_001014743.3 acj6
NM_080137.3 acj6
NM_001258753.2 acj6
NM_167438.2 acj6
NM_001258757.2 acj6
NM_001014744.2 acj6
NM_001258759.2 acj6
NM_001258760.2 acj6
NM_001258758.2 acj6
NM_001144726.2 acj6
NM_001258756.2 acj6
NM_001258754.2 acj6
NM_080182.3 Pp1-13C
NM_167440.3 CG9164
NM_167439.2 CG9164
NM_132793.3 CG9164
NM_001272642.2 Cngl
NM_167441.5 Cngl
NM_001258762.3 Cngl
NM_001258761.3 Cngl
NM_132794.5 Cngl
NM_167442.2 Scamp
NM_132795.4 Scamp
NM_001272643.1 Scamp
NM_001272644.1 Ahcy
NM_078609.4 Ahcy
NM_001298339.1 Ahcy
NM_132796.3 CG11655
NM_132797.3 shtd
NM_132798.3 CG6294
NM_132801.2 CG15641
NM_132802.4 Grip128
NM_132803.2 CG6308
NM_132804.2 mh
NM_132805.3 CG6324
NM_001298344.1 CG6324
NM_167448.2 CG6340
NM_132806.4 CG6340
NM_167447.3 CG6340
NM_001272645.2 CG6340
NM_176734.2 Gmap
NM_001298345.1 Gmap
NR_123918.1 CR44888
NM_176735.3 Gmap
NR_047809.1 mir-283
NR_047811.1 mir-304
NR_047813.1 mir-12
NM_001014745.2 Ac13E
NM_001272646.2 Ac13E
NM_057951.3 Ac13E
NR_123919.1 CR44353
NR_123920.1 CR44354
NM_167451.3 CG42300
NM_132811.3 CG7860
NM_001298346.1 CG7860
NM_176736.2 CG15643
NM_001298347.1 CG15643
NM_176737.3 CG9213
NM_001298348.1 CG9213
NM_167452.2 CG42299
NM_132815.3 cerv
NM_167453.3 cerv
NM_001298349.1 cerv
NM_132816.4 CG7872
NM_132817.2 CG9215
NM_132818.4 CG8097
NM_001298350.1 CG8097
NM_001298351.1 CG9220
NM_206717.3 CG9220
NM_132819.3 CG8105
NM_001272649.2 sog
NM_057388.4 sog
NM_001272647.2 sog
NR_123921.1 CR44423
NR_123922.1 CR44893
NM_132821.2 CG8117
NR_047815.1 CR43299
NR_047816.1 CR43299
NR_047817.1 CR43299
NM_132822.1 CG8119
NM_132823.2 CG15646
NM_001298352.1 CG15646
NM_167455.2 CG12708
