gID	name	genename	chr	strand	start	stop
14474	CG8814	CG8814	chr2L	+	2874940	2877163
14475	CG30055	CG30055	chr2R	+	8476818	8478216
14483	CG8613	CG8613	chr2R	+	10239792	10243180
14489	Su(H)	CG3497	chr2L	+	15039496	15043335
14492	mRpS17	CG4326	chr2R	-	20061187	20061958
14495	Pc	CG32443	chr3L	-	21299236	21311107
14496	Hsc70-4	CG4264	chr3R	+	11068413	11072336
14499	CG6983	CG6983	chr3L	-	8436345	8442465
14502	CG7911	CG7911	chr3R	-	25829403	25830434
14504	CG5114	CG5114	chr3L	+	14975948	14977592
14506	Nle	CG2863	chr2L	-	566366	568116
14510	CG8001	CG8001	chr3L	+	1756309	1759208
14518	CG11825	CG11825	chr2R	-	6308007	6308572
14521	CG1983	CG1983	chr3R	-	26001949	26003381
14524	His3.3A	CG5825	chr2L	+	5055185	5056000
14536	CG17658	CG17658	chr2R	+	19782645	19784520
14547	CG14235	CG14235	chrX	-	19634608	19638332
14558	RpL12	CG3195	chr2R	+	19947944	19948938
14568	CG33097	CG33097	chr3R	-	2190970	2193920
14575	CG4751	CG4751	chr2L	+	11130737	11136003
14577	CG9153	CG9153	chr3L	+	1313704	1318328
14578	CG1902	CG1902	chr2R	+	5481587	5493129
14581	Pros28.1	CG3422	chrX	+	16170340	16171621
14586	MESK2	CG15669	chr2R	+	17389655	17404747
14588	CG16985	CG16985	chr3L	+	2599305	2600255
14591	CG7154	CG7154	chr2L	+	7782861	7786063
14592	CG8929	CG8929	chr2R	+	16214780	16218226
14595	CG5087	CG5087	chr3L	+	8991319	8995666
14601	CG9523	CG9523	chr2L	+	6424338	6426373
14606	CG4502	CG4502	chr2L	-	7194908	7204254
14611	ptr	CG2841	chrX	-	2239166	2248298
14612	Vago	CG2081	chrX	+	10983324	10984138
14616	CG8478	CG8478	chr3R	+	5589515	5591857
14624	CG5360	CG5360	chr2R	+	19411381	19415788
14627	Hsf	CG5748	chr2R	-	14017808	14022136
14628	or	CG3029	chr2R	+	19855464	19856467
14629	CG9674	CG9674	chr3L	-	16780915	16800828
14636	t	CG12120	chrX	-	9111688	9117307
14640	UbcD6	CG2013	chr3R	-	774477	778393
14642	CG14687	CG14687	chr3R	+	6618628	6619370
14645	CG2004	CG2004	chrX	-	8606497	8608599
14646	CG17337	CG17337	chr2R	+	1585415	1587725
14659	Gr93b	CG31336	chr3R	-	17668243	17669487
14661	CG10098	CG10098	chr3R	+	2950341	2952225
14662	RhoL	CG9366	chr3R	-	5322917	5328299
14667	CG32251	CG32251	chr3L	+	4313554	4318473
14668	Mgat2	CG7921	chr3R	-	25841244	25847934
14670	CG40439	CG40439	chr2L	-	22690251	22690999
14673	Det	CG12265	chr3R	+	12975398	12976198
14674	MtnA	CG9470	chr3R	-	5609487	5610120
14679	scrib	CG42614	chr3R	+	22362071	22407239
14684	CG16890	CG16890	chr2L	-	13782579	13783414
14692	CG1299	CG1299	chr3L	+	4148830	4152477
14696	CG33054	CG33054	chr3L	-	21193783	21195978
14698	ave	CG30476	chr2R	+	10640014	10640774
14704	Gbeta13F	CG10545	chrX	+	15754169	15756919
14708	Stlk	CG40293	chr2R	+	434209	448181
14712	Sop2	CG8978	chr2L	-	13827932	13829717
14715	nimC1	CG8942	chr2L	-	13974117	13976769
14719	CG11807	CG11807	chr2R	+	11089081	11091971
14726	del	CG9252	chr2L	-	21145134	21148412
14729	CG32512	CG32512	chrX	-	20933411	20938560
14730	sw	CG18000	chrX	-	20099187	20107490
14741	rdo	CG15151	chr2L	+	18012381	18070249
14743	Fpps	CG12389	chr2R	-	7193016	7195029
14746	CG6412	CG6412	chr2L	-	17499264	17501047
14753	CG3777	CG3777	chrX	+	173763	237078
14755	Rip11	CG6606	chrX	-	18529675	18541596
14758	CG1671	CG1671	chr2R	+	5735568	5738323
14764	ALiX	CG12876	chr3R	-	23522187	23525818
14768	su(s)	CG6222	chrX	+	529931	537793
14771	CG4927	CG4927	chr2R	+	12459658	12461659
14783	mei-P26	CG12218	chrX	+	9057290	9065710
14785	alph	CG1906	chr3R	+	25417596	25424466
14792	ATPsyn-gamma	CG7610	chr3R	-	25573424	25574579
14797	msl-1	CG10385	chr2L	-	18683720	18688765
14804	CG1607	CG1607	chr3R	+	27210123	27217622
14811	CG9886	CG9886	chr2L	+	2420807	2422915
14815	CG34123	CG34123	chr2R	-	11150309	11178807
14817	Ranbp16	CG33180	chrX	-	15822740	15827706
14819	shtd	CG9198	chrX	-	15349572	15356507
14823	CG11163	CG11163	chr2R	-	1662279	1670360
14826	CG17221	CG17221	chr2L	+	3040117	3041625
14828	CG7110	CG7110	chr2L	+	13398992	13411152
14835	egl	CG4051	chr2R	-	19622427	19634315
14842	CG6719	CG6719	chr3R	-	7234514	7235595
14846	l(3)L1231	CG7832	chr3R	-	10470391	10481422
14848	eIF3-S10	CG9805	chr3R	-	255639	259609
14853	Dgp-1	CG5729	chr2R	-	14058975	14060074
14859	snRNP2	CG1249	chr3R	-	2170722	2171626
14863	Cwc25	CG2843	chr2L	+	2745105	2746944
14869	Cog3	CG3248	chr2L	-	3453697	3457058
14871	CG4644	CG4644	chr2L	-	1103483	1108318
14874	CG10376	CG10376	chr2L	-	18700605	18703101
14883	Fas1	CG6588	chr3R	+	12451015	12465493
14884	Mat89Ba	CG12785	chr3R	-	12094051	12098134
14891	CG2157	CG2157	chrX	+	10763318	10764710
14897	CG11138	CG11138	chrX	-	12465243	12477222
14898	CG11138	CG11138	chrX	-	12465243	12467830
14902	KdelR	CG5183	chr2L	+	10426906	10428159
14903	otk	CG8967	chr2R	-	7888983	7907350
14904	Roc1a	CG16982	chrX	+	541359	542636
14906	CG31145	CG31145	chr3R	-	19432458	19495377
14910	CG34425	CG34425	chr3R	-	330333	331985
14919	Tsp86D	CG4591	chr3R	+	6694434	6696232
14922	dgt6	CG11881	chr3R	-	24954306	24956673
14925	CG3735	CG3735	chr2R	-	19824909	19827254
14927	r2d2	CG7138	chr2L	+	7800171	7802008
14929	CG10413	CG10413	chr2L	-	18599749	18604961
14931	sqh	CG3595	chrX	-	6117094	6119147
14932	Nek2	CG17256	chrX	-	7783099	7785632
14934	CG10630	CG10630	chr3L	-	5490623	5492056
14937	Adar	CG12598	chrX	+	1667775	1678034
14943	CG3085	CG3085	chr2R	+	18962686	18964381
14946	CG33225	CG33225	chr2R	+	17477891	17479089
14948	RpS28b	CG2998	chrX	+	9448665	9449254
14949	CG8745	CG8745	chr3L	-	13853102	13860002
14955	CG42562	CG42562	chr2R	+	13573348	13573915
14956	CG4019	CG4019	chr2R	-	19495098	19502226
14958	CG7255	CG7255	chr3L	+	15297340	15298567
14965	Zw	CG12529	chrX	+	19561273	19566385
14968	CG14476	CG14476	chrX	-	21471627	21476232
14971	CG33722	CG33722	chr3R	+	4069824	4073577
14972	Art7	CG9882	chr2R	-	18964207	18966518
14975	CG33714	CG33714	chrX	-	21188961	21190296
14976	CG6287	CG6287	chr2L	-	11151506	11155716
14978	CG7806	CG7806	chr2L	+	8311502	8317017
14982	CG17698	CG17698	chr3L	+	23731060	23742158
14985	Tsp42En	CG12839	chr2R	+	2940279	2941548
14988	NijA	CG6449	chr3L	-	10687457	10689973
14990	CG4680	CG4680	chr3L	+	16387686	16389442
14991	l(2)35Bg	CG4180	chr2L	-	15036293	15038851
14995	Ero1L	CG1333	chr3L	+	4170376	4173789
14997	dmt	CG8374	chr3R	+	5536865	5540397
14998	CG9003	CG9003	chr2R	-	7536019	7539101
15002	CG9791	CG9791	chr3R	+	137278	140094
15004	dally	CG4974	chr3L	+	8820607	8883269
15006	CG6758	CG6758	chr2R	+	18062435	18064933
15008	Sse	CG10583	chr3L	-	5652794	5655341
15010	CG4860	CG4860	chr3R	-	8045603	8047185
15011	Ark	CG6829	chr2R	+	12907549	12914208
15019	phr	CG11205	chr2R	+	3713026	3714824
15031	CG6962	CG6962	chr3R	-	7705424	7708251
15032	Ssl1	CG11115	chr3L	+	22872189	22874067
15035	Cct5	CG8439	chr2R	+	8062309	8065039
15039	CG17802	CG17802	chr3R	-	13628975	13630941
15042	CG12608	CG12608	chrX	-	15236890	15238655
15044	geminin	CG3183	chr2R	-	2542959	2543904
15049	Rpn11	CG18174	chr2L	-	5058396	5059771
15056	Orc2	CG3041	chr3R	+	9790625	9792803
15057	CG14408	CG14408	chrX	-	14722784	14726064
15058	Dap160	CG1099	chr2L	-	21137131	21142345
15059	CG1908	CG1908	chrX	+	11043486	11046625
15062	CG7433	CG7433	chr3L	-	19990814	19993804
15064	CG6324	CG6324	chrX	+	15371975	15375050
15065	CG8060	CG8060	chr2R	-	12203817	12208237
15066	CG9248	CG9248	chr2L	+	21158847	21160783
15067	Cht9	CG10531	chr2R	-	16955487	16956813
15070	Srp19	CG4457	chr3L	-	7340410	7341119
15079	Fit2	CG7729	chr3L	+	17017459	17020219
15080	CG9996	CG9996	chr3R	-	20898451	20900329
15082	angel	CG12273	chr2R	+	19581545	19582755
15084	Rpn3	CG42641	chr2L	+	19051967	19053681
15085	CG3999	CG3999	chr3R	+	6077241	6081002
15093	CG9170	CG9170	chrX	-	15872234	15876946
15095	Mob4	CG3403	chr2R	-	2582619	2584144
15098	mei-41	CG4252	chrX	+	16285725	16293601
15100	vimar	CG3572	chr2R	-	2862787	2873201
15103	CSN8	CG42522	chr2L	+	8364887	8365663
15105	CG1640	CG1640	chrX	+	13264994	13274190
15107	CG10904	CG10904	chr2R	-	19856584	19857557
15108	CG32412	CG32412	chr3L	-	5893935	5895550
15112	CG2059	CG2059	chrX	+	7180866	7182082
15113	smp-30	CG7390	chr3R	-	10571812	10573043
15115	StIP	CG11887	chr2R	+	6533269	6536144
15116	CG5869	CG5869	chr2L	-	16301656	16302939
15121	lid	CG9088	chr2L	-	5990441	5999481
15125	CG30283	CG30283	chr2R	-	17427089	17428103
15128	CG10947	CG10947	chr2L	-	20385293	20399394
15134	tou	CG10897	chr2R	-	7466385	7503466
15136	CG9953	CG9953	chr3L	+	6962752	6964766
15137	nimB1	CG33119	chr2L	+	13963508	13965088
15139	CSN3	CG18332	chr3L	-	20832194	20834667
15151	CG34442	CG34442	chr2R	+	10254337	10255379
15153	achi	CG8819	chr2R	-	8399035	8402541
15154	sns	CG33141	chr2R	+	4685996	4743142
15156	CG14352	CG14352	chr2L	+	1611412	1612579
15160	Tre1	CG3171	chrX	-	5567869	5573951
15161	CG17919	CG17919	chr3R	+	2169754	2170809
15162	l(2)k07824	CG7989	chr2R	-	12233343	12234998
15163	CG14907	CG14907	chr3R	-	12476939	12478011
15164	mRpL49	CG4647	chrX	+	12801141	12801877
15167	CG18316	CG18316	chr2R	+	3993900	3994878
15168	CG13876	CG13876	chr3L	+	206112	207112
15170	Ppn	CG33103	chr3R	-	24346387	24366043
15174	rno	CG7036	chr3L	-	188549	198587
15176	wts	CG12072	chr3R	-	26615379	26632341
15178	CG5664	CG5664	chr3L	-	21431724	21434487
15180	CG2224	CG2224	chr3R	-	26282676	26284961
15184	bbg	CG42230	chr3L	-	14406084	14420490
15191	SKIP	CG31163	chr3R	+	17959561	18121057
15196	membrin	CG4780	chr3L	+	5359571	5360479
15199	CG7966	CG7966	chr3R	-	8875120	8877168
15200	CG5412	CG5412	chr3R	+	16402769	16403853
15203	CG9754	CG9754	chr2R	-	17197873	17199855
15205	O-fut2	CG14789	chrX	-	1358396	1360473
15207	CG31716	CG31716	chr2L	+	10396720	10402885
15214	Trxr-1	CG2151	chrX	+	8136526	8137622
15215	NitFhit	CG7067	chr3L	+	203729	205311
15218	CG8728	CG8728	chr2R	-	3824362	3826611
15221	CG10089	CG10089	chr3L	-	13461114	13462422
15232	CG3797	CG3797	chr3L	-	19052869	19055884
15233	CG7532	CG7532	chr2L	-	14349114	14351510
15235	CG7900	CG7900	chr3R	+	3919830	3930805
15241	CG10962	CG10962	chrX	-	8866940	8868285
15242	mRpL48	CG17642	chr2L	+	1710491	1711466
15243	Ric	CG8418	chr2R	-	11995182	11997455
15244	MED16	CG5465	chr2R	+	18070660	18073397
15245	Vha68-2	CG3762	chr2L	+	12974369	12978615
15248	CG6133	CG6133	chrX	-	4005189	4007725
15252	CG15891	CG15891	chrX	-	6187137	6189179
15256	Aats-leu	CG7479	chr3L	+	4825856	4829039
15258	Mis12	CG18156	chr3L	-	6961135	6962120
15259	CG14618	CG14618	chrX	+	21875574	21876837
15270	CG6425	CG6425	chr3R	-	22540884	22543107
15273	bys	CG1430	chrX	+	7795929	7797679
15277	CG11771	CG11771	chr3R	+	20757743	20760637
15279	CG3918	CG3918	chrX	+	6418563	6420375
15280	CG42542	CG42542	chr3R	+	11022336	11028699
15281	CG13887	CG13887	chr3L	+	837864	839747
15285	CG30359	CG30359	chr2R	+	4350279	4352597
15289	CG17273	CG17273	chr3R	-	16650378	16656267
15292	CG12207	CG12207	chr3R	+	10123940	10127995
15295	CG12207	CG12207	chr3R	+	10114927	10127995
15306	CG3353	CG3353	chr3R	-	17042988	17044489
15309	CG13622	CG13622	chr3R	-	20348312	20349154
15313	CG34330	CG34330	chrX	-	18962306	18962923
15315	CG10581	CG10581	chr3L	-	21026654	21027322
15317	Vps4	CG6842	chrX	+	17801702	17804750
15320	CG32755	CG32755	chrX	+	5844306	5845470
15321	D12	CG13400	chr2L	-	8434058	8437355
15322	OstStt3	CG7748	chr3R	-	20892434	20895351
15327	N	CG3936	chrX	+	3028905	3066295
15328	Art3	CG6563	chr3R	-	11053327	11055077
15332	CG12340	CG12340	chr2R	-	6687924	6696438
15333	dgt2	CG16969	chr2L	+	11989926	11990834
15338	CG5116	CG5116	chr3R	+	21308884	21311577
15344	rho-4	CG1697	chrX	+	11493824	11500034
15345	CG9393	CG9393	chr3R	-	5387302	5389388
15347	CG12643	CG12643	chrX	-	10158257	10159292
15348	CG7705	CG7705	chr3R	-	14500376	14503236
15351	RpS16	CG4046	chr2R	+	18493636	18494338
15354	dpr8	CG32600	chrX	+	14216244	14356404
15358	alphaTub85E	CG9476	chr3R	-	5556938	5558966
15360	Orct2	CG13610	chr3R	+	20098753	20101013
15377	CG12129	CG12129	chr2R	+	5920818	5922203
15378	cpx	CG32490	chr3R	+	107427	117353
15380	cpx	CG32490	chr3R	+	108259	117353
15381	CG5844	CG5844	chr3R	+	8259825	8261365
15385	ab	CG4807	chr2L	+	11210681	11260808
15387	odd	CG3851	chr2L	-	3604222	3606748
15388	Srp68	CG5064	chr3L	+	8968184	8970510
15392	NUCB1	CG32190	chr3L	-	17791160	17795369
15394	CG5455	CG5455	chr3R	+	22291297	22295732
15395	CG5455	CG5455	chr3R	+	22287252	22295732
15397	ATPCL	CG8322	chr2R	-	11881308	11888748
15405	CG5514	CG5514	chr3R	+	23763967	23768500
15406	CG2970	CG2970	chr2R	+	19836870	19839984
15409	Elongin-C	CG9291	chr2R	-	15332590	15333773
15411	CG11876	CG11876	chr3R	+	24938832	24941918
15412	Bmcp	CG7314	chr3L	+	11714038	11716425
15413	CG9449	CG9449	chr3L	-	19489116	19489801
15424	Rpn6	CG10149	chr2R	-	10637656	10639768
15426	p	CG9770	chr3R	-	4486622	4489609
15428	rtGEF	CG10043	chr2L	+	20350444	20365254
15429	wdb	CG5643	chr3R	-	23406999	23407927
15430	CG13390	CG13390	chr2L	-	8375501	8376784
15431	CG2662	CG2662	chrX	+	2592779	2594951
15434	dik	CG7098	chrX	+	17979825	17982454
15435	pum	CG9755	chr3R	-	5062705	5063417
15436	vtd	CG17436	chr3LHet	+	2243605	2265363
15439	pr-set7	CG3307	chr3R	+	10141765	10145597
15446	CG13085	CG13085	chr2L	+	19426298	19430270
15448	jet	CG8873	chr2L	-	4948202	4949754
15451	alpha-Est1	CG1031	chr3R	-	3371449	3374799
15458	CG5798	CG5798	chr3R	+	16960010	16963938
15459	CG7265	CG7265	chr3R	-	10718114	10719628
15462	Fie	CG1079	chr3L	+	3892576	3894833
15471	Usp7	CG1490	chrX	-	11916861	11923003
15475	Set2	CG1716	chrX	+	13307331	13315057
15478	RpLP0	CG7490	chr3L	+	22069196	22070587
15483	bs	CG3411	chr2R	+	20231227	20237280
15491	Spt5	CG7626	chr2R	+	15324997	15329403
15492	chinmo	CG31666	chr2L	+	1651260	1667811
15493	CG7227	CG7227	chr2L	-	7994837	7998144
15498	CG8441	CG8441	chr2R	-	12072619	12073518
15499	app	CG42318	chr3L	-	12204731	12259894
15500	CG31116	CG31116	chr3R	-	7622966	7632283
15501	CG33752	CG33752	chr2R	+	8433194	8433806
15502	CG9213	CG9213	chrX	-	15466103	15468565
15504	CG3663	CG3663	chr2R	+	20549011	20549940
15505	vkg	CG16858	chr2L	-	5012144	5027437
15507	trn	CG11280	chr3L	+	13107373	13111188
15510	Msr-110	CG10596	chr3L	-	5560001	5570446
15511	CG8607	CG8607	chr3L	+	7313166	7314248
15512	CG6905	CG6905	chr3L	-	357851	361236
15513	Nc73EF	CG11661	chr3L	+	16948613	16950543
15514	ND75	CG2286	chrX	-	8142715	8145716
15519	Syx7	CG5081	chr3L	+	21438922	21441235
15520	lig3	CG17227	chr3R	-	8224733	8227543
15522	Socs16D	CG8146	chrX	-	17716230	17721524
15527	CG17931	CG17931	chr3R	-	12183866	12185000
15529	CG5958	CG5958	chr2L	-	7430529	7433496
15538	Rab14	CG4212	chr2L	+	14355191	14358400
15539	put	CG7904	chr3R	-	10446052	10451383
15541	CG3532	CG3532	chr3R	+	7836495	7840784
15542	Rme-8	CG8014	chr2R	-	5055261	5064760
15546	CG8270	CG8270	chr3L	+	6481808	6484053
15558	CG40472	CG40472	chr3LHet	+	410462	411042
15561	Pbp95	CG2702	chr3R	+	3839536	3842332
15563	ATP7	CG1886	chrX	+	11749066	11757861
15564	Ance	CG8827	chr2L	+	13905652	13909172
15569	CG18854	CG18854	chr2L	-	9787279	9790683
15574	CG16717	CG16717	chr3L	+	9672301	9674160
15575	CG1544	CG1544	chr3R	+	27022640	27029450
15576	egr	CG12919	chr2R	+	5965871	5971690
15578	CG6276	CG6276	chr3R	-	11143924	11145769
15584	MBD-like	CG8208	chr3R	+	5385497	5387255
15586	CG18273	CG18273	chrX	-	376810	381587
15589	obst-B	CG4778	chr2L	+	10032698	10038954
15595	CG30503	CG30503	chr2R	-	3331325	3333266
15597	eIF3-S9	CG4878	chr2R	+	13423864	13426647
15599	JhI-21	CG12317	chr2L	-	12051748	12055951
15603	CG31919	CG31919	chr2L	+	5043299	5045398
15604	Art1	CG6554	chr3R	-	6612203	6613944
15606	CG11802	CG11802	chrX	-	11765332	11766784
15614	lark	CG8597	chr3L	+	7332566	7334996
15615	CG11127	CG11127	chr2R	+	3351019	3352492
15618	CG9815	CG9815	chr2R	-	19309031	19313507
15620	MESR3	CG15162	chr2L	+	18617259	18661787
15622	CG1208	CG1208	chr3R	+	1657365	1664504
15623	CG7382	CG7382	chr2L	-	5518893	5519881
15628	CG3894	CG3894	chr2R	+	20650688	20654273
15629	spict	CG12292	chr2L	+	12704726	12706683
15632	FK506-bp2	CG11001	chr2R	+	15177619	15178467
15633	CG6762	CG6762	chrX	+	17751303	17752297
15634	Caf1	CG4236	chr3R	+	11051300	11053286
15635	CG7546	CG7546	chr3L	+	7504140	7510416
15637	hiw	CG32592	chrX	-	14904716	14957520
15639	CG13185	CG13185	chr2R	-	7755381	7773085
15641	CG8004	CG8004	chr3L	-	19920283	19921596
15642	ptc	CG2411	chr2R	+	4537155	4552728
15645	CG5068	CG5068	chr3L	+	8979840	8981980
15648	Drp1	CG3210	chr2L	-	2581437	2585428
15649	Nurf-38	CG4634	chr2R	-	20446490	20448557
15651	Rcd5	CG1135	chr3L	+	4040538	4042597
15652	hrg	CG9854	chr2R	-	15552765	15557297
15657	CLIP-190	CG5020	chr2L	+	17384725	17389341
15658	CLIP-190	CG5020	chr2L	+	17384865	17389341
15659	LKR	CG7144	chr2L	-	7791406	7795958
15662	mnb	CG42273	chrX	-	17761601	17781231
15663	CG7950	CG7950	chr3R	+	25882585	25883853
15667	Phm	CG3832	chr2R	-	19872750	19875973
15670	CG8924	CG8924	chrX	+	15835127	15838487
15674	dlp	CG32146	chr3L	+	14625712	14664716
15676	CG7192	CG7192	chrX	-	17991867	17995356
15678	CG6357	CG6357	chr2R	+	9727562	9729248
15681	pad	CG10309	chr3R	+	12168018	12171551
15682	Arc-p34	CG10954	chr2L	+	20417098	20423034
15683	snRNP-U1	CG5454	chr3R	-	14808678	14809367
15684	tsl	CG6705	chr3R	-	17603836	17608256
15686	Ppox	CG5796	chr3R	-	20485772	20487554
15688	CG6197	CG6197	chr2R	+	9481156	9484068
15689	CG14174	CG14174	chr3L	+	9712454	9713564
15690	Tsc1	CG6147	chr3R	+	19956032	19960376
15692	CG9123	CG9123	chrX	-	15234364	15236140
15696	CG4968	CG4968	chr2L	+	10306911	10308050
15697	CG9007	CG9007	chr3L	+	13995230	14013251
15698	CG12582	CG12582	chr3R	+	23013	30295
15699	CG3632	CG3632	chrX	+	16190692	16197341
15700	Tango6	CG18398	chr2L	+	18969032	18972004
15712	CG3618	CG3618	chr3L	-	20806453	20809126
15714	nrv1	CG9258	chr2L	-	6778554	6786856
15718	rok	CG9774	chrX	-	16519142	16531410
15719	toc	CG9660	chr2L	-	3068339	3090911
15722	5PtaseI	CG42283	chr3R	-	20866149	20870867
15723	CG9391	CG9391	chr3L	-	21259781	21260999
15728	CG32795	CG32795	chrX	-	2676939	2683833
15730	tum	CG13345	chr2R	-	9743648	9746168
15732	alpha-Man-II	CG18802	chr3R	+	5238338	5242986
15737	CG13089	CG13089	chr2L	+	8515119	8516756
15742	Muc4B	CG32774	chrX	-	4138254	4139802
15746	Zfrp8	CG3260	chr2R	+	20021513	20022928
15748	rnh1	CG8729	chr2R	-	3818530	3819838
15749	CG17124	CG17124	chr2L	-	10745115	10756316
15751	MED18	CG14802	chrX	+	1759943	1760920
15752	CG5384	CG5384	chr2L	-	10312316	10314366
15755	HERC2	CG11734	chrX	+	20265422	20283274
15756	CG34125	CG34125	chr2L	+	4965665	4966400
15757	CG14286	CG14286	chr3R	+	14849826	14850575
15758	Stim	CG9126	chrX	-	15828933	15834480
15760	sty	CG1921	chr3L	-	3402799	3417959
15762	Dat	CG3318	chr2R	+	20027109	20045285
15768	chb	CG32435	chr3L	+	21165884	21168882
15771	CG6329	CG6329	chr2R	+	9713881	9720419
15777	CG34293	CG34293	chr3R	-	22990791	22991303
15779	CG6005	CG6005	chr3R	-	14848323	14849770
15780	CG4360	CG4360	chr3R	-	16150802	16153669
15785	CG5642	CG5642	chr3L	-	12136542	12139187
15786	CG33181	CG33181	chrX	+	8383967	8396403
15788	jog	CG11940	chrX	-	19742503	19746055
15789	C1GalTA	CG9520	chr2L	-	8943454	8951205
15790	CG6182	CG6182	chr3R	+	19987493	19988939
15794	CG12104	CG12104	chr3L	-	1600942	1602603
15796	chif	CG5813	chr2L	-	16343592	16352621
15798	CG31352	CG31352	chr3R	-	5520444	5531139
15799	NPFR1	CG1147	chr3R	+	2013122	2021136
15802	CG7787	CG7787	chr2L	+	8320334	8321285
15804	CG1750	CG1750	chr3R	-	27079373	27080610
15818	slgA	CG1417	chrX	+	21253124	21256188
15823	mRpS31	CG5904	chr3L	+	15998298	15999701
15825	skd	CG9936	chr3L	-	20987228	21020536
15826	CG3714	CG3714	chr2L	-	4189497	4197377
15831	CG7963	CG7963	chr3R	+	4188620	4189616
15843	tup	CG10619	chr2L	-	18859500	18881256
15845	Vha16	CG3161	chr2R	-	2519886	2520593
15846	yki	CG4005	chr2R	-	19953498	19956023
15847	CG13795	CG13795	chr2L	-	7723310	7726299
15855	Bap60	CG4303	chrX	-	13051478	13053504
15856	CG1998	CG1998	chrX	-	13303402	13305645
15857	RpS27	CG10423	chr3R	-	21071674	21073190
15859	Eap	CG3594	chr2R	+	20668469	20669307
15861	CG4324	CG4324	chr2R	-	19902433	19904757
15865	CG7777	CG7777	chr2R	+	7323751	7329728
15866	pkaap	CG4132	chr2L	+	16288326	16291197
15870	lin-52	CG15929	chrX	-	5648235	5649012
15874	CG9796	CG9796	chr3R	-	9224248	9227580
15875	CG30035	CG30035	chr2R	+	7553279	7562287
15877	ec	CG2904	chrX	+	3730114	3751658
15883	RpS18	CG8900	chr2R	+	16151490	16152399
15888	CG17109	CG17109	chr3R	+	18921413	18922902
15894	CG2533	CG2533	chrX	-	11497274	11498201
15896	CG12004	CG12004	chr3L	+	1569187	1574736
15903	wibg	CG30176	chr2R	-	19743478	19744408
15904	scat	CG3766	chr2L	+	9431472	9435341
15907	Nhe3	CG11328	chr2L	-	6677835	6684357
15913	CG8108	CG8108	chr3L	+	9857758	9863784
15914	CG34325	CG34325	chrX	-	16608480	16615440
15920	Mctp	CG15078	chr2R	+	14658990	14662174
15921	qm	CG8593	chr3L	+	7341447	7346722
15926	Rapgap1	CG34374	chr2L	-	7497805	7515260
15929	CG12054	CG12054	chr3R	+	27046426	27054213
15930	CG3995	CG3995	chr3R	-	12867617	12868854
15933	Elf	CG6382	chr2L	+	12434454	12440605
15937	NC2beta	CG4185	chr2L	+	15007822	15008538
15941	CG32736	CG32736	chrX	+	6905418	6906169
15942	CG3168	CG3168	chrX	-	6614508	6624564
15949	GstD1	CG10045	chr3R	-	8193539	8194983
15951	repo	CG31240	chr3R	+	14061916	14065326
15953	CG1789	CG1789	chrX	+	8614569	8615534
15959	CR31808	CR31808	chr2L	-	16704286	16716096
15964	CG12128	CG12128	chr2R	+	5914359	5916003
15969	capu	CG3399	chr2L	-	3888838	3890031
15974	capu	CG3399	chr2L	-	3888838	3890025
15975	RecQ5	CG4879	chr3L	-	14621260	14625177
15976	CG14657	CG14657	chr3R	-	644020	647139
15981	CG12765	CG12765	chr2R	+	9118126	9119170
15983	E(bx)	CG32346	chr3L	-	238323	246893
15986	Ets21C	CG2914	chr2L	-	547414	552476
15991	CG5382	CG5382	chr3R	-	18190261	18191703
15992	Hs6st	CG4451	chr3R	-	15755436	15834230
15997	Klp10A	CG1453	chrX	-	11024269	11031001
15998	CG9577	CG9577	chrX	+	20060762	20062113
16003	CG6674	CG6674	chr3L	-	9964251	9965141
16007	trem	CG4413	chr3R	-	15855282	15857025
16019	Aats-trp	CG9735	chr3R	-	5090723	5092557
16023	CAP-D2	CG1911	chr3R	+	25501379	25505985
16031	l(1)G0020	CG1994	chrX	-	8610747	8614307
16036	CG5669	CG5669	chr3R	-	20049167	20052650
16038	CG32032	CG32032	chr3L	+	9086155	9087956
16040	ApepP	CG6291	chr2L	-	16908219	16910390
16041	FucTB	CG4435	chr2L	-	9428771	9431045
16047	mrt	CG3361	chr3R	-	23102971	23107566
16052	sec8	CG2095	chr3R	-	1580654	1584684
16057	Cyp6a8	CG10248	chr2R	-	10774673	10776514
16059	cib	CG4944	chrX	+	4000148	4004670
16064	bor	CG6815	chr3R	-	12087072	12089822
16065	CG1236	CG1236	chr3R	+	1562510	1563996
16068	l(3)82Fd	CG32464	chr3R	-	1133821	1149566
16070	CG1227	CG1227	chr3R	-	3073871	3075467
16072	CG6583	CG6583	chr2L	-	12171204	12172582
16075	CG7488	CG7488	chr3R	+	8821343	8822647
16079	RagC	CG8707	chr2R	-	4049184	4050992
16081	Bka	CG4539	chr2L	+	9895320	9896104
16082	rictor	CG8002	chrX	-	19146144	19155313
16083	CG11967	CG11967	chr3R	+	4806584	4808553
16094	CG10444	CG10444	chr2R	-	16159156	16162001
16097	Vps26	CG14804	chrX	+	1767951	1770514
16105	Ras85D	CG9375	chr3R	-	5336273	5338777
16113	yellow-d	CG9889	chr2R	+	19266097	19267961
16115	Hex-t1	CG33102	chr3R	+	22274801	22276307
16117	InR	CG18402	chr3R	-	17398221	17445042
16119	CG32628	CG32628	chrX	+	13608691	13611868
16120	croc	CG5069	chr3L	-	21467135	21469579
16123	dbr	CG11371	chr2L	+	67044	71390
